Time,eNodeB Name,Cell Name,Region,Frequency Band,Cell ID,DL EARFCN,RRC Setup Success Rate (%),RRC Setup Attempts,E-RAB Setup Success Rate (%),E-RAB Setup Attempts,Call Setup Success Rate (%),RACH Setup Success Rate (%),RRC Connection Reject,E-RAB Drop Rate (%),UE Context Drop Rate (%),Handover Success Rate (%),Intra-Frequency Handover Success Rate (%),Inter-Frequency Handover Success Rate (%),Handover Ping-Pong Rate (%),DL User Throughput (Mbps),UL User Throughput (Mbps),Cell Downlink Average Throughput (Mbps),DL Latency (ms),Average RSRP (dBm),Average RSRQ (dB),Average SINR (dB),Average CQI,DL Residual BLER (%),UL Residual BLER (%),RSRP < -110 Ratio (%),DL QPSK Ratio (%),Average TA Distance (m),P95 TA Distance (m),DL PRB Utilization Rate (%),UL PRB Utilization Rate (%),PDCCH CCE Utilization Rate (%),Average RRC Connected Users,Max RRC Connected Users,Average Active DL Users,UL RSSI (dBm),High Interference PRB Ratio (%),DL Data Volume (GB),UL Data Volume (GB),Total Traffic Volume (GB),Cell Availability (%),Cell Unavailable Time (min)
2026-08-15,R5-002,R5-002_L800_S1,R5,L800,11.0,6200.0,99.22216666666667,1193.0,99.4735,1014.0,98.69979166666667,98.01458333333333,0.0,0.5075833333333334,0.45695833333333336,98.3435,98.64683333333333,96.16370833333333,1.9720833333333332,24.231333333333335,6.069083333333334,64.55583333333333,23.45,-94.19791666666667,-8.647499999999999,6.90125,8.490833333333333,8.11125,8.764583333333333,4.939583333333333,21.166666666666668,621.75,1381.5416666666667,45.12416666666667,31.106666666666666,40.038333333333334,14.120833333333332,21.125,2.2608333333333333,-115.28625,6.745833333333334,18.261499999999998,2.3983,20.6597,100.0,0.0
2026-08-15,R5-002,R5-002_L800_S3,R5,L800,16.0,6200.0,99.25566666666667,5077.0,99.45120833333334,4317.0,98.71120833333333,97.83291666666666,0.0,0.5120833333333333,0.46091666666666664,98.33662500000001,98.718375,96.31116666666667,1.9875,26.328875,7.229166666666667,67.90083333333332,24.620833333333334,-96.21625,-11.655416666666667,7.85875,8.585833333333333,8.265833333333333,7.525833333333334,5.1745833333333335,21.45,323.5,719.1666666666666,46.11083333333334,25.57166666666667,42.84916666666667,33.670833333333334,51.916666666666664,5.830416666666667,-115.35875,6.641666666666667,49.6672,4.8395,54.5071,100.0,0.0
2026-08-15,R5-003,R5-003_L1800_S1,R5,L1800,17.0,1650.0,99.22595833333332,3525.0,99.44483333333334,2999.0,98.67525,97.98916666666666,0.0,0.5111666666666667,0.45999999999999996,98.32675,98.65158333333333,96.243875,1.8270833333333334,21.719166666666666,5.179583333333333,64.61625,25.491666666666664,-98.02749999999999,-8.905,7.068333333333334,8.506666666666666,8.177083333333334,9.75125,5.4312499999999995,21.058333333333334,463.875,1030.8333333333333,46.955000000000005,36.82791666666667,42.196666666666665,29.400000000000002,42.958333333333336,7.039166666666667,-115.23583333333333,7.325,34.5138,3.0352,37.5489,100.0,0.0
2026-08-15,R5-003,R5-003_L1800_S2,R5,L1800,20.0,1650.0,96.71108333333332,5104.0,99.404,4338.0,96.135125,98.07249999999999,0.0,1.8008333333333333,1.6207083333333332,98.27666666666666,98.66145833333333,96.29124999999999,2.0658333333333334,4.260291666666666,4.148583333333334,12.443333333333333,24.8125,-114.99041666666666,-10.140833333333333,1.1654166666666665,5.61625,7.9991666666666665,10.377916666666666,34.995416666666664,45.22083333333333,361.7916666666667,804.0,46.9975,33.46,42.2875,32.30833333333333,55.5,6.44125,-115.06458333333335,7.0625,29.1711,2.5324,31.7039,100.0,0.0
2026-08-15,R5-003,R5-003_L1800_S3,R5,L1800,22.0,1650.0,99.282,2763.0,99.43129166666667,2347.0,98.71754166666666,97.80708333333332,0.0,0.49579166666666663,0.44612500000000005,98.34508333333333,98.67891666666667,96.29966666666667,2.026666666666667,14.374,3.4782083333333333,24.263333333333335,23.0125,-93.14541666666666,-10.854166666666666,7.844166666666666,8.58375,7.720416666666666,6.552499999999999,5.512083333333333,20.991666666666667,614.875,1366.5833333333333,45.69208333333333,27.967083333333335,42.221666666666664,17.679166666666667,23.416666666666668,4.042083333333333,-115.28041666666667,6.45,19.721799999999998,2.9755,22.697,100.0,0.0
2026-08-15,R5-003,R5-003_L2100_S1,R5,L2100,18.0,300.0,99.23883333333333,1404.0,99.41345833333332,1191.0,98.65683333333334,98.21791666666667,0.0,0.5097083333333333,0.4586666666666667,98.18145833333334,98.42450000000001,96.21966666666667,1.8979166666666665,22.60258333333333,3.657833333333333,57.85333333333333,24.22083333333333,-98.50791666666667,-11.24,8.4725,8.647083333333333,7.710416666666666,7.234166666666667,5.474166666666666,20.195833333333333,504.4166666666667,1120.8333333333333,46.45541666666667,31.899166666666662,41.558749999999996,12.745833333333332,20.208333333333332,2.097916666666667,-115.02708333333334,6.6499999999999995,10.4763,0.8876,11.3642,100.0,0.0
2026-08-15,R5-003,R5-003_L2100_S2,R5,L2100,21.0,300.0,99.28229166666667,3027.0,99.48075,2574.0,98.76691666666666,98.04041666666667,0.0,0.5077916666666666,0.45691666666666664,98.29725,98.55687499999999,96.23629166666666,1.9441666666666666,12.87925,3.6550833333333332,20.373749999999998,24.3125,-96.61791666666666,-10.585833333333333,7.660833333333334,8.56625,8.2125,7.937916666666666,5.325,21.508333333333336,473.75,1052.7916666666667,46.76958333333334,37.083333333333336,42.650416666666665,21.954166666666666,37.75,3.4829166666666667,-115.47000000000001,6.691666666666666,13.7346,2.1894,15.9238,100.0,0.0
2026-08-15,R5-003,R5-003_L2100_S3,R5,L2100,23.0,300.0,99.24891666666667,3342.0,99.38962500000001,2839.0,98.64316666666667,97.96375,0.0,0.4972083333333333,0.44741666666666663,98.33308333333333,98.631625,96.20108333333333,2.004583333333333,21.392083333333332,5.373583333333333,58.06041666666667,24.675,-98.27458333333334,-10.460416666666667,10.195833333333333,8.819166666666666,8.24875,9.900416666666667,5.207916666666667,21.7625,324.9166666666667,721.9166666666666,47.083333333333336,27.795,42.751666666666665,28.979166666666668,41.375,8.6225,-115.21375,6.45,29.2187,4.1642,33.3833,100.0,0.0
2026-08-15,R5-003,R5-003_L800_S1,R5,L800,19.0,6200.0,99.25933333333334,4044.0,99.43370833333334,3437.0,98.69712499999999,98.05624999999999,0.0,0.532,0.4789583333333334,98.172125,98.48220833333333,96.10920833333334,1.93625,12.780416666666667,5.450083333333333,33.378750000000004,24.295833333333334,-92.25958333333334,-9.839166666666667,8.852083333333333,8.685833333333333,8.459166666666667,10.917916666666665,5.265416666666667,21.4875,328.9166666666667,730.875,45.979166666666664,36.424166666666665,42.95166666666666,28.079166666666666,47.458333333333336,4.469166666666667,-115.31416666666667,7.2250000000000005,35.8848,5.2804,41.1657,100.0,0.0
2026-08-15,R5-003,R5-003_L800_S3,R5,L800,24.0,6200.0,99.19350000000001,2956.0,99.44516666666668,2514.0,98.64320833333333,98.02916666666665,0.0,0.4851666666666667,0.43675,98.28408333333334,98.57733333333334,96.25670833333334,2.0679166666666666,22.404875,6.3585,34.47625,24.308333333333334,-93.91958333333334,-9.606666666666667,6.284583333333334,8.428749999999999,8.057083333333333,9.34875,4.791666666666667,20.912499999999998,497.7083333333333,1106.0416666666667,46.03541666666666,32.825833333333335,43.55875,18.204166666666666,25.625,4.12,-115.35958333333333,6.9375,21.7653,2.1255,23.8908,100.0,0.0
2026-08-15,R5-004,R5-004_L1800_S1,R5,L1800,25.0,1650.0,99.22991666666667,4493.0,99.47366666666666,3819.0,98.70766666666667,98.06083333333333,0.0,0.5008750000000001,0.45075,98.28058333333333,98.54870833333332,96.22295833333334,2.05125,22.709125,6.0800833333333335,34.79625,23.3125,-100.68374999999999,-10.13125,9.3025,8.730416666666667,8.470416666666667,7.177499999999999,5.3187500000000005,19.433333333333334,337.5416666666667,750.125,46.623333333333335,27.120416666666667,43.15875,31.183333333333334,52.041666666666664,4.8758333333333335,-115.52166666666666,7.3625,20.612,2.5756,23.1875,100.0,0.0
2026-08-15,R5-004,R5-004_L1800_S2,R5,L1800,28.0,1650.0,99.21329166666668,2712.0,99.45762500000001,2309.0,98.67525,97.97833333333334,0.0,0.5085416666666667,0.45779166666666665,98.38350000000001,98.70033333333333,96.483875,2.0091666666666668,19.562916666666666,7.692374999999999,51.44083333333333,23.2,-98.76083333333332,-10.994583333333333,7.95,8.594583333333333,8.325833333333334,7.6258333333333335,4.952916666666667,21.570833333333336,325.125,722.4166666666666,44.04916666666667,26.640833333333333,42.356249999999996,16.5375,25.708333333333332,3.8545833333333337,-114.90583333333332,6.141666666666667,13.0066,1.2989,14.3055,100.0,0.0
2026-08-15,R5-004,R5-004_L1800_S3,R5,L1800,30.0,1650.0,99.27795833333333,2831.0,99.479625,2407.0,98.7615,97.93166666666667,0.0,0.502625,0.45245833333333335,98.30033333333334,98.56295833333333,96.399625,1.9974999999999998,21.028375,7.297666666666667,55.43,24.1375,-101.82041666666667,-9.28875,4.511666666666667,8.250833333333334,8.032916666666667,7.897083333333334,4.987916666666666,20.233333333333334,516.375,1147.5,43.92791666666667,33.59875,41.788333333333334,33.425000000000004,59.875,9.415000000000001,-115.04041666666666,6.916666666666667,20.0728,2.4855,22.5578,100.0,0.0
2026-08-15,R5-004,R5-004_L2100_S1,R5,L2100,26.0,300.0,99.20150000000001,3266.0,99.38974999999999,2778.0,98.59620833333334,98.00999999999999,0.0,0.47408333333333336,0.4267083333333333,98.333625,98.60445833333334,96.2045,1.8099999999999998,15.240833333333333,7.2124999999999995,43.65625,23.974999999999998,-95.90791666666667,-8.89,9.329166666666667,8.732916666666666,8.09,9.32,5.455416666666667,20.666666666666668,530.0833333333334,1178.0833333333333,45.35208333333333,30.96291666666667,42.235416666666666,28.054166666666664,47.416666666666664,4.9366666666666665,-115.44416666666666,6.7250000000000005,35.0865,5.4577,40.5444,100.0,0.0
2026-08-15,R5-004,R5-004_L2100_S2,R5,L2100,29.0,300.0,99.27654166666667,3369.0,99.44333333333333,2864.0,98.724,97.87166666666667,0.0,0.51375,0.4622916666666667,98.273375,98.51970833333333,96.075875,1.9383333333333332,17.813041666666667,4.9615833333333335,28.968333333333334,24.34583333333333,-102.85125,-10.115833333333333,8.17,8.618333333333334,8.124166666666666,10.38875,5.104166666666667,20.779166666666665,534.8333333333334,1188.5416666666667,45.73916666666667,28.02916666666667,40.63333333333333,23.508333333333336,36.083333333333336,6.571666666666666,-115.09625,6.675,29.8182,4.7388,34.5572,100.0,0.0
2026-08-15,R5-004,R5-004_L2100_S3,R5,L2100,31.0,300.0,99.17604166666666,3897.0,99.48479166666668,3312.0,98.66495833333333,97.96,0.0,0.5213333333333333,0.4692083333333333,98.25566666666667,98.58479166666666,96.28075,2.095,26.419833333333333,7.383208333333333,78.13375,24.120833333333334,-95.69666666666666,-8.37,7.414583333333333,8.541666666666666,8.0125,8.762500000000001,5.117083333333333,19.966666666666665,319.0,709.25,45.20333333333334,30.508333333333336,43.42166666666666,25.070833333333336,34.041666666666664,4.520416666666667,-115.51916666666666,7.05,36.1805,5.2145,41.394800000000004,100.0,0.0
2026-08-15,R5-004,R5-004_L800_S1,R5,L800,27.0,6200.0,99.24454166666668,3986.0,99.39854166666667,3389.0,98.64791666666667,98.06208333333335,0.0,0.5037916666666666,0.4535,98.335375,98.61541666666666,96.29112500000001,2.004583333333333,23.370333333333335,5.023083333333333,50.076249999999995,23.912499999999998,-99.33416666666666,-10.480416666666667,5.7995833333333335,8.38,8.493333333333334,10.987499999999999,5.2575,21.295833333333334,598.6666666666666,1330.4583333333333,47.06791666666666,33.56333333333333,43.11166666666667,32.40416666666667,46.75,7.650833333333334,-115.12374999999999,6.654166666666666,45.8995,7.1501,53.0498,100.0,0.0
2026-08-15,R5-004,R5-004_L800_S3,R5,L800,32.0,6200.0,99.23354166666667,2999.0,99.439125,2551.0,98.67695833333333,98.19291666666668,0.0,0.500125,0.4502083333333333,98.34808333333332,98.59837499999999,96.16654166666666,1.9583333333333333,20.76429166666667,5.4267916666666665,59.45666666666667,24.8875,-96.03958333333333,-11.472499999999998,7.129583333333334,8.51375,8.0725,7.705000000000001,4.769166666666666,21.708333333333332,394.8333333333333,877.3333333333334,44.778333333333336,29.868333333333336,43.768750000000004,25.629166666666666,39.166666666666664,6.844166666666666,-115.59416666666665,6.908333333333334,19.2775,2.3593,21.6366,100.0,0.0
2026-08-15,R5-005,R5-005_L1800_S1,R5,L1800,33.0,1650.0,97.94208333333334,3076.0,99.43083333333334,2615.0,97.38504166666667,88.74458333333332,0.0,1.5002916666666666,1.350291666666667,98.22337499999999,98.61304166666667,96.40195833333333,1.9408333333333332,24.087958333333333,2.0555416666666666,70.00666666666667,24.400000000000002,-91.58875,-9.125833333333334,8.5625,8.657083333333334,8.446250000000001,6.786666666666666,5.362916666666667,21.770833333333332,336.0833333333333,747.0,46.7475,35.182916666666664,40.544583333333335,25.675,38.958333333333336,4.50125,-100.08375000000001,40.06666666666667,20.5624,2.2932,22.8554,100.0,0.0
2026-08-15,R5-005,R5-005_L1800_S2,R5,L1800,36.0,1650.0,99.27179166666667,4191.0,99.44908333333335,3564.0,98.72520833333334,98.00041666666668,0.0,0.5120833333333333,0.4608333333333334,98.29450000000001,98.54429166666667,96.52058333333333,1.95125,15.407541666666667,6.718833333333333,36.015,23.008333333333336,-95.76125,-11.339166666666666,8.629166666666666,8.662916666666666,8.7025,7.962916666666666,5.6000000000000005,20.916666666666668,572.375,1271.8333333333333,45.79125,26.4575,44.09791666666666,27.195833333333336,35.791666666666664,6.4025,-114.90541666666667,6.7875000000000005,17.9854,2.7519,20.7373,100.0,0.0
2026-08-15,R5-005,R5-005_L1800_S3,R5,L1800,38.0,1650.0,99.22541666666666,3705.0,99.4695,3148.0,98.699,97.98,0.0,0.5070833333333333,0.456375,98.26554166666666,98.54895833333335,96.27408333333334,2.004166666666667,16.560791666666667,4.881666666666667,27.2375,24.4875,-95.50625000000001,-11.018749999999999,5.622916666666666,8.362083333333333,8.241666666666667,9.712916666666667,5.582916666666667,21.929166666666664,448.9583333333333,997.4583333333334,46.32875000000001,33.647083333333335,42.147083333333335,33.09583333333333,49.166666666666664,7.560416666666666,-115.07375,6.091666666666666,23.490099999999998,3.0289,26.5188,100.0,0.0
2026-08-15,R5-005,R5-005_L2100_S1,R5,L2100,34.0,300.0,99.209875,5612.0,99.47670833333332,4768.0,98.69079166666667,98.00416666666666,0.0,0.473875,0.42654166666666665,98.33833333333332,98.61287499999999,96.33745833333334,1.9491666666666667,24.356458333333332,4.215875,56.43375,23.795833333333334,-96.5175,-10.637500000000001,6.70625,8.47125,8.149166666666666,8.58625,5.137083333333333,21.59583333333333,566.0,1257.75,47.30875,31.762916666666666,42.78041666666667,34.295833333333334,51.166666666666664,7.637499999999999,-115.28458333333333,7.070833333333333,32.3851,3.2664999999999997,35.6516,100.0,0.0
2026-08-15,R5-005,R5-005_L2100_S2,R5,L2100,37.0,300.0,99.19616666666667,2075.0,99.433875,1766.0,98.63475,97.95583333333333,0.0,0.5061666666666667,0.45566666666666666,98.31229166666667,98.60970833333333,96.34254166666666,1.96875,19.25575,3.5406666666666666,35.972500000000004,24.395833333333332,-93.69125000000001,-10.287916666666666,8.556666666666667,8.657083333333334,8.158333333333333,7.187083333333334,4.934583333333333,20.416666666666668,370.2916666666667,822.7083333333334,45.682500000000005,30.934166666666666,41.03791666666667,19.8,34.416666666666664,3.5925,-115.46875,6.758333333333334,21.9802,2.7054,24.6853,100.0,0.0
2026-08-15,R5-005,R5-005_L2100_S3,R5,L2100,39.0,300.0,99.21020833333334,1257.0,99.43020833333333,1068.0,98.64508333333333,97.95583333333333,0.0,0.4965,0.44695833333333335,98.26466666666666,98.57025,96.26912499999999,2.00375,21.224,4.106125,35.00083333333333,23.545833333333334,-98.10000000000001,-9.933333333333334,8.962083333333334,8.696250000000001,8.291666666666666,8.21875,5.0945833333333335,20.7625,411.8333333333333,915.0416666666666,44.132083333333334,27.47791666666667,42.925000000000004,11.725,19.5,3.20375,-115.0025,6.4750000000000005,12.639,1.6480000000000001,14.2868,100.0,0.0
2026-08-15,R5-005,R5-005_L800_S1,R5,L800,35.0,6200.0,99.25204166666667,1247.0,99.41441666666667,1058.0,98.67091666666666,97.81833333333333,0.0,0.5165000000000001,0.46479166666666666,98.39875,98.72908333333334,96.45391666666666,1.9216666666666666,18.176458333333333,4.195625,52.67083333333333,22.775000000000002,-96.26083333333334,-9.794583333333334,6.2820833333333335,8.428749999999999,8.35,8.363333333333333,5.005,20.8625,503.875,1119.875,46.86875,31.882916666666663,42.223333333333336,13.333333333333334,19.0,2.1795833333333334,-115.58458333333334,6.6125,16.284399999999998,1.9849,18.2694,100.0,0.0
2026-08-15,R5-005,R5-005_L800_S3,R5,L800,40.0,6200.0,99.206,2224.0,99.45625,1893.0,98.6665,97.99541666666666,0.0,0.4776666666666667,0.429875,98.26270833333332,98.621,96.25379166666666,2.0241666666666664,17.860125,5.388041666666666,49.95875,23.704166666666666,-93.445,-8.280416666666666,6.392916666666667,8.437916666666666,8.29375,10.635416666666666,5.395,20.991666666666667,414.5833333333333,921.25,45.13333333333333,29.907083333333333,42.95541666666667,14.825000000000001,23.291666666666668,4.3620833333333335,-115.37833333333333,6.891666666666667,18.0336,2.5141,20.5478,100.0,0.0
2026-08-15,R5-006,R5-006_L1800_S1,R5,L1800,41.0,1650.0,99.24762500000001,2608.0,99.43358333333333,2219.0,98.685625,98.06,0.0,0.5024166666666666,0.45212500000000005,98.37079166666666,98.69516666666668,96.32729166666667,2.013333333333333,24.06833333333333,4.480791666666667,67.96833333333333,24.329166666666666,-101.1925,-9.914583333333333,7.114999999999999,8.511666666666667,8.631666666666666,7.495,5.308333333333334,20.541666666666668,320.75,712.9166666666666,44.79458333333333,26.223333333333333,44.977916666666665,24.554166666666664,34.125,5.6625000000000005,-115.22125,7.020833333333333,19.4173,2.8786,22.2961,100.0,0.0
